
Project Name,020_MSM_Template_Mat_24_E23B
emmebank Title,020_MSM_Template_Mat_24_E23B
Year,2018
Slot No,12
Scenario Title AM,2018 AM 2018March_update_SepNet_AGSv1_E23B
Date,20240724
User,ChapaJay1
File Name,C:/002_D/MSM_P2_E23/020_MSM_Template_Mat_24_E23B/2018/2018/outputs/Landuse_Table/Landuse_Detailed_Table_2018_Slot_12.csv

c ,Zone,HH1,HH2,HH3,HH4,HH5,HH6,HH7,HH8,HH1PT1,HH1PT2,HH1PT3,HH1PT4,HH1PT5,HH1PT6,HH1PT7,HH1PT8,HH2PT1,HH2PT2,HH2PT3,HH2PT4,HH2PT5,HH2PT6,HH2PT7,HH2PT8,HH3PT1,HH3PT2,HH3PT3,HH3PT4,HH3PT5,HH3PT6,HH3PT7,HH3PT8,HH4PT1,HH4PT2,HH4PT3,HH4PT4,HH4PT5,HH4PT6,HH4PT7,HH4PT8,HH5PT1,HH5PT2,HH5PT3,HH5PT4,HH5PT5,HH5PT6,HH5PT7,HH5PT8,HH6PT1,HH6PT2,HH6PT3,HH6PT4,HH6PT5,HH6PT6,HH6PT7,HH6PT8,HH7PT1,HH7PT2,HH7PT3,HH7PT4,HH7PT5,HH7PT6,HH7PT7,HH7PT8,HH8PT1,HH8PT2,HH8PT3,HH8PT4,HH8PT5,HH8PT6,HH8PT7,HH8PT8,E1,E2,E3,E4,E5,E6,Prim,Sec,Tert
,506,55.09612,40.91922,67.08296,42.74624,90.36924,62.10088,58.88130,33.63756,16.17888,26.53622,30.25477,0.00000,0.00000,4.62007,35.01001,14.36575,14.48626,23.76003,27.08955,1.84029,38.06184,1e-07,9e-07,0.00000,22.89287,27.12421,26.03139,0.00000,0.00000,14.88082,103.4087,30.74512,15.64941,18.54193,17.79489,3.30194,43.62735,4.87728,33.89286,5.15332,31.39324,37.19572,35.69712,12.99657,171.7188,0.00085,0.00592,0.04559,18.59887,21.32214,35.16299,8.96616,22.93167,73.80061,95.58337,31.93408,16.13995,18.50318,30.51415,33.70772,86.21015,35.21526,45.60929,15.54930,8.75206,10.03355,16.54663,31.64580,80.93665,6.41114,8.30343,2.32559,3.81067,16.26470,6.51631,120.3355,65.12457,29.92752,0.00000,0.00000,0.00000
,507,15.43701,11.65633,22.97742,18.29724,44.36776,13.19512,16.43848,12.98388,1.40974,2.31223,2.63624,0.00000,0.00000,0.84081,6.37151,7.24345,1.56411,2.56542,2.92492,0.50386,10.42117,0.00000,0.00000,0.00000,4.29711,5.09135,4.88622,0.00000,0.00000,3.82811,26.60203,11.67064,4.19418,4.96940,4.76918,1.19880,15.83930,1.75136,12.17043,2.32638,10.10018,11.96702,11.48487,5.70516,75.38013,0.00320,0.02227,0.02341,1.74888,2.00496,3.30643,1.57842,4.03694,12.07341,15.63696,7.85072,2.19738,2.51912,4.15437,7.98787,20.42961,7.84912,10.16585,5.02164,1.76427,2.02260,3.33553,10.03932,25.67634,1.82316,2.36127,1.01033,549.8290,297.2790,440.1600,83.99710,855.0670,462.3291,377.0000,2010.000,0.00000
,508,15.43470,16.12109,15.32461,9.15888,19.25019,11.52280,13.50820,10.44955,2.15383,3.53266,4.02769,0.00000,0.00000,1.17655,8.91566,3.74716,2.24232,3.67779,4.19316,0.66826,13.82127,0.00000,1e-07,0.00000,4.10744,4.86663,4.67055,0.00000,0.00000,2.56893,17.85182,16.39045,3.37751,4.00178,3.84055,0.67696,8.94442,0.94135,6.54156,1.69180,7.51898,8.90873,8.54980,2.78653,36.81742,0.00080,0.00553,0.02541,2.78772,3.19590,5.27045,1.29096,3.30173,10.11057,13.09478,6.12668,3.34338,3.83292,6.32098,6.12978,15.67740,6.15705,7.97435,3.67581,2.54380,2.91627,4.80931,7.43211,19.00821,1.42960,1.85156,0.74285,1055.451,370.7330,523.0860,457.6850,448.3241,456.2203,20.00000,18.00000,0.00000
,509,4.61677,4.69223,2.60577,1.71399,5.06926,1.21550,2.37413,3.41026,0.28120,0.46122,0.52585,0.00000,0.00000,0.25764,1.95236,2.94539,0.27212,0.44632,0.50887,0.24657,5.09977,0.00000,0.00000,0.00000,0.45141,0.53484,0.51330,0.00000,0.00000,0.50768,3.52792,1.83607,0.52389,0.62072,0.59571,0.16322,2.15663,0.23038,1.60094,0.40042,1.46768,1.73895,1.66889,0.88864,11.74131,0.00100,0.00693,0.00014,0.26356,0.30215,0.49829,0.16323,0.41748,1.43944,1.86430,0.22429,0.57318,0.65710,1.08365,1.40393,3.59065,1.55733,2.01699,0.19652,0.65553,0.75151,1.23934,3.05933,7.82447,0.42084,0.54506,0.06266,1196.853,167.6290,1078.420,138.5893,810.4941,397.2253,0.00000,0.00000,94.00000
,510,142.1547,80.16470,172.3408,97.02496,273.9709,85.50942,181.4526,157.3885,5.12357,8.40356,9.58116,0.00000,0.00000,3.77423,28.60036,111.8584,9.37449,15.37582,17.53045,3.82863,79.18586,0.00000,6e-07,0.00000,28.15269,33.35620,32.01231,0.00000,0.00000,20.76398,144.2915,196.1191,31.40635,37.21124,35.71202,7.65030,101.0805,10.80156,75.06139,19.44626,86.86297,102.9180,98.77154,42.88624,566.6396,0.03600,0.25018,0.31768,16.76710,19.22215,31.69983,12.84593,32.85448,88.73296,114.9231,74.26192,35.59464,40.80645,67.29511,109.2610,279.4437,92.75353,120.1304,79.77934,27.23276,31.22021,51.48619,151.6259,387.7952,18.99084,24.59612,13.85215,12.92134,58.01620,41.96770,70.89480,142.2596,112.9062,0.00000,0.00000,0.00000
,511,66.84617,63.82267,167.1864,119.7374,357.2683,69.45284,154.4369,162.3472,2.45074,4.01965,4.58292,0.00000,0.00000,2.35447,17.84171,45.71297,4.36722,7.16301,8.16677,2.88107,59.58796,0.00000,5e-07,0.00000,31.50193,37.32450,35.82072,0.00000,0.00000,22.78988,158.3697,178.7167,40.39165,47.85733,45.92920,9.42226,124.4928,13.38498,93.01396,24.29408,120.6961,143.0046,137.2430,56.26077,743.3521,0.05165,0.35890,0.26464,14.04426,16.10065,26.55206,10.96206,28.03633,74.73454,96.79295,62.94041,30.94175,35.47229,58.49842,96.82363,247.6342,80.99013,104.8949,69.52432,29.21060,33.48765,55.22551,163.6237,418.4807,18.25522,23.64338,13.77875,21.28560,132.5640,61.53030,119.6072,290.3498,62.06405,580.0000,0.00000,28.00000
,512,157.2878,198.0725,230.5865,201.8500,514.2738,169.5213,255.5045,205.5948,32.38089,53.11037,60.55278,0.00000,0.00000,13.53550,102.5694,37.48684,41.79726,68.55490,78.16157,8.81974,182.4148,3e-07,2.5e-06,0.00000,78.06216,92.49056,88.76416,0.00000,0.00000,48.99207,340.4520,106.1558,79.87051,94.63313,90.82043,15.27311,201.7978,23.10030,160.5269,24.01324,198.7586,235.4956,226.0076,73.51597,971.3386,0.02541,0.17655,0.24752,44.00446,50.44765,83.19473,22.59021,57.77624,184.4229,238.8566,81.28110,60.75573,69.65167,114.8646,136.1797,348.2903,140.5134,181.9869,63.60141,46.57591,53.39561,88.05632,177.1309,453.0264,32.51821,42.11620,12.36825,12.95739,39.30170,29.52340,39.29400,261.8578,65.55103,715.0000,1137.000,0.00000
,513,96.96256,85.68714,160.4896,110.8614,316.9690,76.34451,159.5854,153.6280,5.27691,8.65507,9.86791,0.00000,0.00000,3.96203,30.02349,64.34787,9.41525,15.44267,17.60667,3.99894,82.70831,1e-07,1.2e-06,0.00000,31.00328,36.73367,35.25370,0.00000,0.00000,23.32125,162.0623,155.2424,34.31465,40.65710,39.01905,8.64969,114.2850,12.40594,86.21043,20.68387,93.81435,111.1543,106.6759,49.13073,649.1458,0.05075,0.35264,0.30632,15.51080,17.78191,29.32468,11.85557,30.32157,84.54639,109.5009,63.13583,32.60180,37.37539,61.63687,99.68539,254.9534,87.90530,113.8512,67.04994,27.30155,31.29908,51.61625,152.5810,390.2381,19.99088,25.89132,13.02590,24.27760,71.32210,19.48261,55.10170,128.0229,50.30248,469.0000,0.00000,0.00000
,514,162.6521,140.7442,150.1384,133.4371,351.8636,127.8420,192.8721,159.3844,12.95608,21.25027,24.22809,0.00000,0.00000,8.72856,66.14326,85.08283,17.38657,28.51706,32.51316,6.34209,131.1707,2e-07,1.9e-06,0.00000,44.41927,52.62937,50.50896,0.00000,0.00000,32.23130,223.9794,77.67345,47.73038,56.55250,54.27404,10.47023,138.3392,16.03397,111.4221,15.76529,122.7205,145.4032,139.5450,52.93129,699.3611,0.02561,0.17799,0.20033,33.13652,37.98842,62.64784,19.22918,49.18015,156.9912,203.3283,69.74290,46.90337,53.77102,88.67537,116.4137,297.7373,119.8634,155.2420,54.59933,36.31596,41.63338,68.65888,153.8473,393.4767,27.73639,35.92298,10.79389,21.73850,25.99570,19.52801,61.72770,163.0365,27.39904,0.00000,0.00000,0.00000
,515,79.37535,76.33894,86.24213,74.50993,189.2590,108.3152,147.1262,116.7890,15.84007,25.98052,29.62119,0.00000,0.00000,6.10237,46.24258,31.80294,21.55218,35.34940,40.30293,3.63530,75.18733,1e-07,1e-06,0.00000,25.52215,30.23946,29.02113,0.00000,0.00000,16.88493,117.3355,48.32645,28.46731,33.72900,32.37007,5.51749,72.90044,8.07420,56.10863,11.48130,77.53645,91.86768,88.16638,27.32622,361.0509,0.00924,0.06422,0.08090,35.26918,40.43335,66.67986,15.73343,40.23949,125.2952,162.2770,64.97740,44.83134,51.39561,84.75806,86.03709,220.0467,87.27660,113.0369,45.85086,34.19912,39.20660,64.65678,109.2320,279.3695,20.44153,26.47500,9.03969,4.24871,13.05890,6.53991,19.58451,139.1832,14.16526,648.0000,0.00000,0.00000
,516,88.24776,88.96590,114.0114,83.92336,197.4039,150.2256,183.1451,139.2305,15.76136,25.85142,29.47400,0.00000,0.00000,6.50358,49.28281,26.80104,17.29365,28.36464,32.33940,3.80689,78.73618,1e-07,1.3e-06,0.00000,39.34227,46.61396,44.73594,0.00000,0.00000,22.09378,153.5325,75.29434,39.39151,46.67233,44.79193,6.50791,85.98656,9.27937,64.48354,14.44287,99.34927,117.7122,112.9697,29.28016,386.8676,0.00705,0.04902,0.14073,57.78555,66.24657,109.2493,20.97915,53.65582,169.2350,219.1860,84.18022,65.96971,75.62907,124.7222,102.1030,261.1367,105.6867,136.8809,53.16963,48.86306,56.01764,92.38039,124.8514,319.3174,24.69300,31.98133,10.42975,17.46148,13.01770,9.77889,48.80680,22.39237,24.04491,0.00000,0.00000,0.00000
,517,275.2319,263.1958,305.4655,238.9922,555.9650,330.5640,373.3631,262.1082,62.27467,102.1415,116.4547,0.00000,0.00000,22.81459,172.8844,64.71990,61.93404,101.5828,115.8177,11.39272,235.6307,5e-07,0.00000,0.00000,100.7672,119.3922,114.5820,0.00000,0.00000,60.05859,417.3547,138.6024,100.3469,118.8942,114.1040,16.99586,224.5600,25.18386,175.0058,29.19881,248.4757,294.4019,282.5407,76.62792,1012.456,0.05306,0.36869,0.26008,108.6663,124.5774,205.4443,45.63469,116.7144,380.8110,493.2101,148.9434,114.2992,131.0350,216.0938,207.9864,531.9418,220.4315,285.4934,88.64774,75.50840,86.56441,142.7560,231.6848,592.5521,45.80073,59.31913,15.25258,25.64160,79.98090,32.04360,262.2856,304.3849,83.21990,1130.000,35.00000,0.00000
,518,143.8442,154.6490,186.0409,145.7678,352.3260,227.6309,276.0909,208.1841,31.05368,50.93352,58.07089,0.00000,0.00000,11.47870,86.98331,39.53340,38.87492,63.76175,72.69672,6.85867,141.8550,0.00000,6e-07,0.00000,66.93439,79.30604,76.11086,0.00000,0.00000,34.44353,239.3524,101.4974,67.87273,80.41780,77.17778,10.29082,135.9687,15.08867,104.8531,20.40999,172.7799,204.7152,196.4673,48.06812,635.1058,0.01114,0.07742,0.15677,76.20730,87.36567,144.0774,31.45537,80.44964,249.7254,323.4336,134.7472,86.56477,99.23968,163.6592,152.3899,389.7492,154.9779,200.7208,84.32086,63.40062,72.68382,119.8651,184.6194,472.1789,35.81038,46.38007,16.50241,28.04250,42.14910,16.23716,29.17444,338.1589,33.51083,1617.000,0.00000,0.00000
,519,130.8757,96.05184,125.4562,96.03751,247.3743,111.4202,148.1913,113.5280,12.32317,20.21218,23.04453,0.00000,0.00000,6.37111,48.27903,70.80746,15.19536,24.92308,28.41557,4.24041,87.70263,2e-07,1.9e-06,0.00000,34.39650,40.75407,39.11211,0.00000,0.00000,22.01925,153.0145,93.03329,36.76754,43.56336,41.80822,7.08451,93.60490,10.34191,71.86720,15.08263,97.36697,115.3635,110.7156,35.24304,465.6529,0.01731,0.12030,0.15568,32.00238,36.68820,60.50362,15.76387,40.31734,121.4575,157.3065,74.40045,39.40740,45.17747,74.50353,82.93848,212.1218,81.22385,105.1977,50.00424,29.21521,33.49294,55.23421,102.5616,262.3095,18.40856,23.84198,9.70148,14.52117,38.86730,9.73238,29.14471,296.4417,30.81190,1784.000,0.00000,0.00000
,520,161.0690,121.7740,140.1890,96.50253,243.7196,91.54375,136.3492,110.3204,10.72349,17.58842,20.05309,0.00000,0.00000,7.73400,58.60669,92.75070,13.76374,22.57496,25.73841,5.47778,113.2945,3e-07,2.4e-06,0.00000,29.16562,34.55637,33.16412,0.00000,0.00000,23.95596,166.4730,111.9919,29.48169,34.93085,33.52351,7.61272,100.5840,11.03165,76.66032,16.28433,74.63113,88.42535,84.86276,37.51655,495.6920,0.01889,0.13125,0.23285,19.48878,22.34235,36.84544,12.82590,32.80325,99.20229,128.4825,57.42964,27.66332,31.71382,52.30022,77.79369,198.9636,75.43874,97.70499,44.36242,20.58433,23.59830,38.91668,99.98394,255.7169,16.39956,21.24001,8.26038,49.16600,122.7500,25.88360,639.4690,694.6634,75.25605,570.0000,0.00000,0.00000
,521,136.2015,125.7900,166.2708,120.0801,307.0624,140.3310,204.2701,153.3071,14.30777,23.46728,26.75576,0.00000,0.00000,7.96422,60.35129,64.22906,18.38560,30.15564,34.38138,5.60351,115.8950,2e-07,2e-06,0.00000,40.44572,47.92137,45.99066,0.00000,0.00000,28.67435,199.2616,126.6420,41.90257,49.64750,47.64723,9.13555,120.7046,13.16305,91.47171,19.69226,107.0084,126.7869,121.6788,44.45951,587.4266,0.01734,0.12047,0.24794,32.80001,37.60262,62.01161,19.77903,50.58644,150.7207,195.2069,92.15369,43.21015,49.53704,81.69302,114.3573,292.4779,109.5788,141.9218,67.91440,30.92760,35.45607,58.47167,138.9888,355.4750,23.29720,30.17353,11.97521,235.8526,19.43480,38.93180,61.53140,128.9321,67.13699,811.0000,0.00000,0.00000
,522,213.5273,201.2101,224.7515,170.8472,428.1678,166.5280,224.6927,172.5685,30.26810,49.64503,56.60184,0.00000,0.00000,14.01425,106.1972,85.09853,35.74332,58.62537,66.84061,8.86908,183.4354,5e-07,0.00000,0.00000,52.94456,62.73042,60.20304,0.00000,0.00000,39.93998,277.5479,153.2101,57.14134,67.70287,64.97517,12.67506,167.4707,18.28225,127.0457,28.04519,152.6179,180.8266,173.5412,61.71195,815.3766,0.02336,0.16236,0.27016,44.73863,51.28932,84.58276,23.43025,59.92472,184.4140,238.8451,99.85011,56.54948,64.82954,106.9123,127.0661,324.9817,126.1711,163.4114,69.41367,40.95806,46.95519,77.43523,155.4008,397.4500,27.37827,35.45917,12.74124,232.0270,38.79640,139.2430,164.8520,196.1735,61.54405,567.0000,36.00000,0.00000
,523,167.1153,101.3232,136.4377,89.10516,202.9687,140.2883,152.2448,104.5483,19.18810,31.47187,35.88205,0.00000,0.00000,8.46057,64.11246,88.39246,19.65199,32.23275,36.74955,4.46447,92.33660,1e-07,1.1e-06,0.00000,44.57634,52.81547,50.68757,0.00000,0.00000,25.44029,176.7878,84.60645,40.54628,48.04053,46.10502,6.70474,88.58727,9.84085,68.38530,12.50325,97.43564,115.4449,110.7937,29.26653,386.6877,0.00701,0.04871,0.16601,49.31261,56.53303,93.23032,20.01536,51.19089,165.4202,214.2451,72.88319,49.40067,56.63396,93.39677,85.65981,219.0818,90.75768,117.5455,40.60950,32.94829,37.77262,62.29197,95.57442,244.4392,19.51352,25.27308,7.46581,13.02504,23.05200,9.89524,46.09490,139.5530,29.65840,434.0000,1246.000,0.00000
,524,84.46280,73.39370,132.3441,93.95337,220.6858,144.6796,162.0141,107.7749,16.30695,26.74629,30.49426,0.00000,0.00000,6.06065,45.92640,30.26566,17.01962,27.91518,31.82696,3.26820,67.59476,1e-07,1.2e-06,0.00000,48.78764,57.80516,55.47623,0.00000,0.00000,26.32796,182.9563,81.84872,45.67762,54.12032,51.93985,7.12721,94.16913,10.24835,71.21706,14.84744,113.2234,134.1508,128.7460,31.71335,419.0164,0.00456,0.03168,0.09646,51.82910,59.41799,97.98801,20.75270,53.07666,164.9649,213.6555,84.33597,53.81179,61.69098,101.7365,92.67596,237.0262,93.32097,120.8653,48.44339,34.35096,39.38068,64.94386,99.19028,253.6871,18.52461,23.99228,8.02882,5.09949,48.98650,13.08398,26.12103,88.17757,37.88400,0.00000,0.00000,0.00000
,525,255.1340,276.1508,274.5105,233.7826,675.1912,207.3860,367.7010,329.8213,32.63832,53.53261,61.03417,0.00000,0.00000,15.37980,116.5450,111.1808,49.68062,81.48502,92.90359,12.18246,251.9646,7e-07,0.00001,1e-07,68.56998,81.24390,77.97064,0.00000,0.00000,44.24078,307.4347,196.7364,88.54247,104.9080,100.6813,16.33181,215.7860,24.06691,167.2440,35.87609,270.7124,320.7487,307.8260,91.06927,1203.264,0.06306,0.43823,0.45737,58.54688,67.11938,110.6886,29.05885,74.32034,227.3909,294.5069,124.0643,98.65654,113.1019,186.5198,204.5834,523.2385,201.3333,260.7582,112.4483,82.34357,94.40039,155.6785,294.6272,753.5325,49.96153,64.70803,23.84702,32.11290,70.51701,38.52550,51.27510,302.1152,109.0326,773.0000,18.00000,0.00000
,526,274.5984,159.4660,382.5819,211.8064,657.9985,81.06930,175.4297,213.9376,5.39624,8.85080,10.09106,0.00000,0.00000,5.09543,38.61213,227.6822,13.29005,21.79803,24.85261,7.37701,152.5756,4e-07,3e-06,0.00000,45.88950,54.37135,52.18076,0.00000,0.00000,35.54247,246.9892,496.3317,63.95527,75.77625,72.72325,16.05398,212.1152,21.62641,150.2846,51.09600,198.1380,234.7603,225.3020,99.21490,1310.889,0.13996,0.97257,0.80693,13.11709,15.03770,24.79914,11.86534,30.34654,76.26270,98.77216,78.79524,28.74870,32.95812,54.35221,103.1266,263.7544,81.38979,105.4125,85.29692,30.87817,35.39939,58.37821,200.1246,511.8346,20.82996,26.97808,19.41588,34.94820,94.23100,65.09100,55.22810,191.7998,97.56354,779.0000,0.00000,0.00000
,527,53.13221,47.75491,143.9142,83.49043,245.1282,42.20093,91.54520,122.1839,2.26013,3.70701,4.22648,0.00000,0.00000,1.71447,12.99190,37.64984,4.65081,7.62815,8.69709,2.16975,44.87611,0.00000,6e-07,0.00000,15.97524,18.92798,18.16538,0.00000,0.00000,14.46697,100.5328,179.1779,21.66850,25.67353,24.63917,6.30353,83.28616,8.46999,58.85902,19.81536,66.42673,78.70454,75.53358,36.95913,488.3269,0.04206,0.29226,0.30673,4.77269,5.47151,9.02323,6.02632,15.41280,41.67165,53.97135,32.63567,10.45830,11.98962,19.77244,52.51998,134.3240,44.53529,57.68021,35.35900,11.87840,13.61765,22.45728,111.3088,284.6810,11.70743,15.16296,8.49583,24.05338,81.03547,19.47966,51.85260,81.93926,67.56696,519.0000,0.00000,0.00000
,528,22.12327,31.07290,35.01392,36.76440,123.6472,31.22792,61.56057,63.64088,4.21420,6.91203,7.88062,0.00000,0.00000,2.06263,15.63019,7.52241,6.08020,9.97261,11.37008,1.58857,32.85576,0.00000,7e-07,0.00000,10.23275,12.12410,11.63563,0.00000,0.00000,7.75121,53.86414,18.55773,12.74386,15.09933,14.49099,3.01849,39.88220,4.68975,32.58965,4.57141,40.99569,48.57300,46.61602,19.48160,257.4030,0.03180,0.22102,0.06126,6.96949,7.98998,13.17651,4.71145,12.04991,37.11648,48.07167,18.73940,13.84275,15.86962,26.17107,36.97371,94.56316,36.56065,47.35179,18.69315,12.66290,14.51701,23.94045,61.87440,158.2487,9.72120,12.59048,4.30262,561.7890,154.9360,659.5320,258.1760,195.4658,368.0380,0.00000,0.00000,0.00000
,529,107.7314,112.5614,99.68626,81.90730,207.1548,66.22742,94.04032,77.51746,16.32606,26.77763,30.53000,0.00000,0.00000,7.57091,57.37088,36.41816,19.94728,32.71705,37.30173,4.86989,100.7218,1e-07,9e-07,0.00000,27.49963,32.58245,31.26971,0.00000,0.00000,18.42750,128.0550,51.02495,29.57926,35.04646,33.63446,5.83001,77.02977,8.73619,60.70888,10.49853,77.72092,92.08626,88.37617,28.60235,377.9120,0.01200,0.08339,0.10843,13.64321,15.64086,25.79382,8.29505,21.21524,67.65118,87.61893,31.30924,18.07417,20.72062,34.17100,47.47170,121.4127,49.08870,63.57758,23.01274,13.87363,15.90502,26.22945,62.77905,160.5624,11.54646,14.95448,4.73529,13.98126,64.64610,42.08730,122.8035,197.3826,69.02045,386.0000,0.00000,0.00000
,530,139.9080,134.1125,107.3206,77.81161,218.7110,50.20727,84.95104,77.17475,9.92088,16.27200,18.55221,0.00000,0.00000,6.87345,52.08561,72.48161,15.12999,24.81586,28.29333,5.83472,120.6769,3e-07,2.9e-06,0.00000,18.19157,21.55396,20.68556,0.00000,0.00000,13.97279,97.09866,96.04173,23.39960,27.72459,26.60759,5.15556,68.11842,7.51206,52.20222,11.87229,68.36280,80.99844,77.73505,28.31845,374.1609,0.02469,0.17157,0.24888,9.63471,11.04543,18.21535,5.96141,15.24679,46.20202,59.83889,26.60721,15.92158,18.25284,30.10131,41.00144,104.8644,39.92275,51.70623,23.39866,13.05357,14.96488,24.67904,58.97369,150.8299,9.73759,12.61172,4.94546,11.47424,38.96860,16.26288,113.6360,20.57920,86.25343,0.00000,0.00000,0.00000
,531,51.84359,111.9184,145.5989,156.3905,490.5134,96.77267,190.4358,204.2453,6.46293,10.60036,12.08579,0.00000,0.00000,4.77985,36.22078,11.03620,12.54566,20.57710,23.46059,5.14694,106.4519,1e-07,1.5e-06,0.00000,42.40516,50.24299,48.21873,0.00000,0.00000,32.15032,223.4166,65.62807,50.53138,59.87120,57.45903,12.35971,163.3042,19.51853,135.6367,16.90177,141.5145,167.6709,160.9155,77.08168,1018.451,0.12271,0.85270,0.14467,18.39811,21.09199,34.78344,14.37635,36.76867,110.3206,142.8826,61.19756,37.38666,42.86086,70.68314,114.8979,293.8606,109.4062,141.6982,61.89088,34.16790,39.17080,64.59776,195.3026,499.5020,27.63578,35.79269,13.82712,12.05660,97.23260,19.47769,197.6672,111.9741,87.58340,149.0000,0.00000,0.00000
,532,7.35123,13.00523,21.64316,13.71412,46.64058,7.36389,15.87240,24.41941,0.29123,0.47767,0.54461,0.00000,0.00000,0.38958,2.95216,3.40776,0.35019,0.57438,0.65487,0.56547,11.69537,0.00000,1e-07,0.00000,1.89119,2.24074,2.15046,0.00000,0.00000,1.95022,13.55233,26.57666,2.95404,3.50004,3.35902,0.98689,13.03946,1.33985,9.31078,3.03710,9.67745,11.46616,11.00419,6.79464,89.77502,0.01033,0.07176,0.03771,1.23829,1.41960,2.34111,1.09350,2.79671,7.40749,9.59387,6.09264,2.70340,3.09924,5.11105,9.49769,24.29109,7.83670,10.14975,6.57612,3.69528,4.23635,6.98629,23.35505,59.73241,2.19854,2.84746,1.71943,21.43240,54.80700,71.04030,9.66993,128.4993,318.0212,335.0000,0.00000,0.00000
,533,7.63227,8.09012,16.30112,12.16784,31.05750,5.07519,10.15929,8.43268,0.67035,1.09949,1.25356,0.00000,0.00000,0.42274,3.20344,3.66112,0.86107,1.41231,1.61022,0.35071,7.25362,0.00000,1e-07,0.00000,3.21838,3.81324,3.65961,0.00000,0.00000,2.65311,18.43682,6.97088,3.18684,3.77587,3.62374,0.85989,11.36138,1.26908,8.81903,1.67342,8.29607,9.82945,9.43343,4.53787,59.95718,0.00107,0.00741,0.00675,1.08485,1.24369,2.05101,0.71678,1.83322,5.52791,7.15951,2.71131,2.16660,2.48383,4.09616,5.97548,15.28276,5.65250,7.32088,2.87959,1.52197,1.74481,2.87742,7.74311,19.80362,0.99504,1.28874,0.43386,70.57110,6.60271,9.91992,1.65240,79.17803,61.15953,369.0000,0.00000,0.00000
,534,8.41478,7.49313,9.43312,6.21655,16.45803,5.87536,12.46155,13.60899,1.48724,2.43934,2.78117,0.00000,0.00000,0.87920,6.66240,3.80388,0.93481,1.53325,1.74811,0.40943,8.46806,0.00000,2e-07,0.00000,1.51348,1.79323,1.72098,0.00000,0.00000,1.49251,10.37162,6.28721,1.44689,1.71432,1.64525,0.43719,5.77641,0.65544,4.55471,0.74761,3.66988,4.34819,4.17300,2.17232,28.70212,0.00198,0.01376,0.02041,1.12602,1.29089,2.12885,0.83863,2.14486,6.98190,9.04265,2.20168,2.14107,2.45457,4.04790,6.72656,17.20372,6.89867,8.93486,2.27353,2.55185,2.92550,4.82452,11.66358,29.83052,1.55598,2.01524,0.48492,10.60823,12.99810,16.27357,6.49775,6.20260,50.66165,0.00000,0.00000,0.00000
,535,26.95912,22.29265,27.48565,21.57093,58.96258,18.34531,29.23129,24.03445,1.84272,3.02239,3.44592,0.00000,0.00000,1.36199,10.32088,12.04533,2.02629,3.32347,3.78919,0.89989,18.61199,0.00000,5e-07,0.00000,4.16596,4.93597,4.73710,0.00000,0.00000,4.31218,29.96589,24.86045,5.04170,5.97357,5.73289,1.51586,20.02844,2.22892,15.48904,3.27805,14.38041,17.03837,16.35191,8.07142,106.6446,0.00535,0.03718,0.07808,3.50827,4.02196,6.63273,2.45503,6.27893,19.59959,25.38455,9.77206,5.17540,5.93318,9.78459,15.63622,39.99087,15.64849,20.26726,8.04526,3.95316,4.53198,7.47383,20.61546,52.72569,3.60783,4.67271,1.55755,3.20228,6.56407,19.72370,1.64127,16.41131,49.20617,0.00000,0.00000,0.00000
,536,8.20192,11.40178,28.37377,19.09196,51.21949,15.38712,27.26247,19.58645,0.55508,0.91043,1.03801,0.00000,0.00000,0.61717,4.67681,3.36946,0.79806,1.30896,1.49239,0.53896,11.14703,0.00000,1e-07,0.00000,6.78415,8.03808,7.71423,0.00000,0.00000,4.99565,34.71541,19.39022,6.25418,7.41015,7.11160,1.56393,20.66364,2.37333,16.49259,2.56730,15.65914,18.55345,17.80594,8.34577,110.2695,0.00254,0.01763,0.02089,3.61167,4.14049,6.82821,2.61033,6.67613,19.33536,25.04234,11.97817,5.79711,6.64593,10.96000,18.45064,47.18900,16.76945,21.71908,10.71492,3.85828,4.42321,7.29446,21.29183,54.45555,2.81456,3.64530,1.51856,2.12831,13.08670,1.09278,22.89735,13.08990,28.34280,0.00000,0.00000,0.00000
,537,40.78585,51.23947,49.55927,56.34274,169.4688,31.88121,55.82373,45.73714,8.12092,13.31974,15.18624,0.00000,0.00000,3.22570,24.44373,11.03698,10.02492,16.44264,18.74676,2.21978,45.91084,0.00000,2e-07,0.00000,16.14063,19.12394,18.35345,0.00000,0.00000,11.23706,78.08777,18.58626,20.21338,23.94946,22.98454,4.03413,53.30138,6.39290,44.42509,5.36590,59.04161,69.95439,67.13596,23.17229,306.1667,0.01199,0.08335,0.03514,8.75682,10.03900,16.55563,4.51746,11.55375,37.37992,48.41287,14.01639,13.98875,16.03700,26.44711,31.46761,80.48091,32.34506,41.89193,12.68336,10.42088,11.94672,19.70169,41.30611,105.6437,6.92651,8.97092,2.31959,2.79649,12.86690,1.43586,6.43217,320.9047,162.2400,759.0000,0.00000,0.00000
